학교구분,학교코드,학교명,본분교,학제,지역,설립구분,관련법령,법인명,학교상태,중문학교명,영문학교명,addr,주소,Unnamed: 14,Unnamed: 15,Unnamed: 16,영문주소,중문주소,우편번호,학교개교일,학교홈페이지,총장(대학원장)명,"학교대표
번호","학교대표
팩스번호",x,y,lng,lat
전문대학,501.0,신구대학교,본교,전문대학,경기,사립,고등교육법,신구학원,기존,新丘大?校,Shingu College,경기도 성남시 중원구 광명로 377 ,"경기도 성남시 중원구 광명로 377 (금광동, 신구대학) ",경기도,성남시,중원구,"377, Gwangmyeong-ro, Jungwon-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","377, Gwangmyeong-ro, Jungwon-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13174,1973-12-19,www.shingu.ac.kr,이숭겸,031-740-1114,031-734-0905,970752.414211979,1938781.78704494,127.16933851723074,37.44775789939732
전문대학,506.0,신안산대학교,본교,전문대학,경기,사립,고등교육법,순효학원,기존,新安山大?校,Shin Ansan University,경기도 안산시 단원구 신안산대학로 135 ,"경기도 안산시 단원구 신안산대학로 135 (초지동, 신안산대학교) ",경기도,안산시,단원구,"135, Sinansandaehak-ro, Danwon-gu, Ansan-si, Gyeonggi-do, Republic of Korea","135, Sinansandaehak-ro, Danwon-gu, Ansan-si, Gyeonggi-do, Republic of Korea",15435,1994-04-30,www.sau.ac.kr,강성락,031-490-6000,031-495-7828,938676.553836356,1923575.40912733,126.80798010100956,37.309129061538606
전문대학,507.0,안산대학교,본교,전문대학,경기,사립,고등교육법,새빛학원,기존,安山大?校,Ansan University,경기도 안산시 상록구 안산대학로 155 ,"경기도 안산시 상록구 안산대학로 155 (일동, 안산대학교) ",경기도,안산시,상록구,"155, Ansandaehak-ro, Sangnok-gu, Ansan-si, Gyeonggi-do, Republic of Korea","155, Ansandaehak-ro, Sangnok-gu, Ansan-si, Gyeonggi-do, Republic of Korea",15328,1973-03-01,www.ansan.ac.kr,안규철,"031-400-6900, 7000",031-419-8390,944816.510575241,1923444.18311448,126.8772738010489,37.30833114185084
전문대학,510.0,여주대학교,본교,전문대학,경기,사립,고등교육법,동신교육재단,기존,?州大?校 ,Yeoju Institute Of Technology,경기도 여주시 세종로 338 ,"경기도 여주시 세종로 338 (교동, 여주대학교) ",경기도,여주시,세종로,"338, Sejong-ro, Yeoju-si, Gyeonggi-do, Republic of Korea","338, Sejong-ro, Yeoju-si, Gyeonggi-do, Republic of Korea",12652,1993-03-01,www.yit.ac.kr,고기채,031-880-5000,031-883-5113,1011924.06996705,1919145.26873408,127.63449338759035,37.27114281252842
전문대학,520.0,용인예술과학대학교,본교,전문대학,경기,사립,고등교육법,송담학원,기존,?仁??科?大?校,Yong-In Arts & Science University,경기도 용인시 처인구 동부로 61 ,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학교) ",경기도,용인시,처인구,"61, Dongbu-ro, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea","61, Dongbu-ro, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea",17145,1994-11-17,www.ysc.ac.kr,최성식,031-330-9000,031-336-9535,974999.643354438,1914521.72922127,127.2181736676267,37.2292070819958
전문대학,524.0,유한대학교,본교,전문대학,경기,사립,고등교육법,유한학원,기존,柳韓大?校,Yuhan University,경기도 부천시 소사구 경인로 590 ,"경기도 부천시 소사구 경인로 590 (괴안동, 유한대학) ",경기도,부천시,소사구,"590, Gyeongin-ro, Bucheon-si, Gyeonggi-do, Republic of Korea","590, Gyeongin-ro, Bucheon-si, Gyeonggi-do, Republic of Korea",14780,1978-03-18,www.yuhan.ac.kr,김현중,02-2610-0600,02-2614-6398,940060.06251188,1943422.95731431,126.8219819114654,37.48810905452656
전문대학,527.0,장안대학교,본교,전문대학,경기,사립,고등교육법,서림학원,기존,?安大?,Jangan College,경기도 화성시 봉담읍 삼천병마로 1182 ,"경기도 화성시 봉담읍 삼천병마로 1182 (상리, 장안대학) ",경기도,화성시,봉담읍,"1182, Samcheonbyeongma-ro, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea","1182, Samcheonbyeongma-ro, Bongdam-eup, Hwaseong-si, Gyeonggi-do, Republic of Korea",18331,1979-03-10,www.jangan.ac.kr,김태일,031-299-3000,031-227-1953,950710.402411631,1912862.94133837,126.9444821837567,37.21328727492206
전문대학,544.0,청강문화산업대학교,본교,전문대학,경기,사립,고등교육법,청강학원,기존,靑江文化??大?校,Chungkang College Of Cultural Industries,경기도 이천시 마장면 청강가창로 389-94 ,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학) ",경기도,이천시,마장면,"389-94, Cheongganggachang-ro, Majang-myeon, Icheon-si, Gyeonggi-do, Republic of Korea","389-94, Cheongganggachang-ro, Majang-myeon, Icheon-si, Gyeonggi-do, Republic of Korea",17390,1996-03-08,www.ck.ac.kr,황봉성,031-637-1114,031-639-5727,987266.243879776,1911970.09384063,127.35649672507084,37.20645479022843
전문대학,549.0,국제대학교,본교,전문대학,경기,사립,고등교육법,국제대학,기존,??大?校,Kookje University,경기도 평택시 장안웃길 56 ,"경기도 평택시 장안웃길 56 (장안동, 국제대학교) ",경기도,평택시,장안웃길,"56, Janganut-gil, Pyeongtaek-si, Gyeonggi-do, Republic of Korea","56, Janganut-gil, Pyeongtaek-si, Gyeonggi-do, Republic of Korea",17731,1997-03-01,www.kookje.ac.kr,임지원(직무대행),031-610-8000,031-668-4900,962855.737206806,1896459.76237973,127.08217612675102,37.06599228404414
전문대학,560.0,경기과학기술대학교,본교,전문대학,경기,사립,고등교육법,한국산업기술대학,기존,京畿科?技?大?,Gyeonggi University Of Science And Technology,경기도 시흥시 경기과기대로 269 ,"경기도 시흥시 경기과기대로 269 (정왕동, 경기과학기술대학교) ",경기도,시흥시,경기과기대로,"269, Gyeonggigwagidae-ro, Siheung-si, Gyeonggi-do, Republic of Korea","269, Gyeonggigwagidae-ro, Siheung-si, Gyeonggi-do, Republic of Korea",15073,1998-11-28,www.gtec.ac.kr,이진식,031-496-4532,031-496-9024,932313.490968407,1926946.90459484,126.7358724237192,37.33907514076351
전문대학,565.0,한국관광대학교,본교,전문대학,경기,사립,고등교육법,거영학원,기존,???光大?校,Korea Tourism College,경기도 이천시 신둔면 이장로311번길 197-73 ,"경기도 이천시 신둔면 이장로311번길 197-73 (고척리, 한국관광대학) ",경기도,이천시,신둔면,"197-73, Ijang-ro 311beon-gil, Sindun-myeon, Icheon-si, Gyeonggi-do, Republic of Korea","197-73, Ijang-ro 311beon-gil, Sindun-myeon, Icheon-si, Gyeonggi-do, Republic of Korea",17306,2001-01-22,www.ktc.ac.kr,백기엽,031-644-1000,031-644-1122,989128.199315906,1920371.94052875,127.37735735344955,37.28221290495569
전문대학,566.0,서정대학교,본교,전문대학,경기,사립,고등교육법,서정학원,기존,瑞靖大?校,Seojeong University,경기도 양주시 은현면 서정로 27 ,경기도 양주시 은현면 서정로 27 ,경기도,양주시,은현면,"27, Seojeong-ro, Eunhyeon-myeon, Yangju-si, Gyeonggi-do","27, Seojeong-ro, Eunhyeon-myeon, Yangju-si, Gyeonggi-do",11429,2002-11-19,www.seojeong.ac.kr,양영희,031-859-6900,031-859-6904,959336.788618981,1984186.82223838,127.03775149192452,37.85656837508004
전문대학,568.0,웅지세무대학교,본교,전문대학,경기,사립,고등교육법,웅지학원,기존,雄祉??大?,Woongji Accounting & Tax College,경기도 파주시 탄현면 웅지로144번길 73 ,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학) ",경기도,파주시,탄현면,"73, Ungji-ro 144beon-gil, Tanhyeon-myeon, Paju-si, Gyeonggi-do, Republic of Korea","73, Ungji-ro 144beon-gil, Tanhyeon-myeon, Paju-si, Gyeonggi-do, Republic of Korea",10846,2004-03-01,www.wat.ac.kr,최광필,031-940-3114,031-940-3199,932733.337262153,1980164.62898347,126.73572454948142,37.81874354025063
전문대학,579.0,ICT폴리텍대학,본교,기능대학,경기,사립,근로자직업능력개발법,ICT폴리텍대학,기존,ICT 波利科技大?,ICT Polytech Institute of Korea,경기도 광주시 순암로 16-26 ,경기도 광주시 순암로 16-26 (역동) ICT폴리텍대학,경기도,광주시,순암로,"16-26, Sunam-ro, Gwangju-si, Gyeonggi-do","16-26, Sunam-ro, Gwangju-si, Gyeonggi-do",12777,2002-12-10,www.ict.ac.kr,서동명,031-764-3301~3302,031-762-3456,977698.462327926,1933061.12635906,127.24803978232302,37.39638720349876
전문대학,586.0,한국폴리텍 I 대학 성남캠퍼스,본교,기능대학,경기,사립,근로자직업능력개발법,한국폴리텍,기존,??理工?院城南校?Ⅰ,Seong Nam Campus Of Korea PolytechnicⅠ,경기도 성남시 수정구 수정로 398 ,"경기도 성남시 수정구 수정로 398 (산성동, 한국폴리텍I대학성남캠퍼스) ",경기도,성남시,수정구,"398, Sujeong-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","398, Sujeong-ro, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13122,1976-12-01,seongnam.kopo.ac.kr/,김광희,031-739-4000,031-749-3375,969458.797079416,1940088.79841622,127.1546594775532,37.45949692101208
전문대학,637.0,한국폴리텍 특성화대학 반도체융합캠퍼스,본교,기능대학,경기,사립,근로자직업능력개발법,한국폴리텍,기존,?? Polytechnics  半導體融合大?,Semiconductor Covergence Of Korea Polytechnic,경기도 안성시 공도읍 송원길 41-12 ,"경기도 안성시 공도읍 송원길 41-12 (만정리, 한국폴리텍여자대학) ",경기도,안성시,공도읍,"41-12, Songwon-gil, Gongdo-eup, Anseong-si, Gyeonggi-do, Republic of Korea","41-12, Songwon-gil, Gongdo-eup, Anseong-si, Gyeonggi-do, Republic of Korea",17550,1996-10-25,www.kopo.ac.kr/semi,김애령,031-650-7205,031-651-4314,971194.923945298,1890055.65067228,127.17622459465936,37.00855747896711
대학원대학,641.0,대한신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,대한신학대학원,기존,大?神?大?院大?校,Daehan Theological Semisary&University,경기도 안양시 만안구 경수대로1406번길 30 ,경기도 안양시 만안구 경수대로1406번길 30 (석수동) ,경기도,안양시,만안구,"30, Gyeongsu-daero 1406beon-gil, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea","30, Gyeongsu-daero 1406beon-gil, Manan-gu, Anyang-si, Gyeonggi-do, Republic of Korea",13907,1998-03-02,www.dtu.ac.kr,김도경,031-470-3333,031-473-5947,947398.42824704,1937173.95683659,126.90543250471772,37.43223252135224
대학원대학,646.0,웨스트민스터신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,웨스트민스터신학원,기존,Westminster神?大?院大?校,Westminster Graduate School Of Theology,경기도 용인시 기흥구 동백죽전대로 201-11 ,"경기도 용인시 기흥구 동백죽전대로 201-11 (중동, 웨스트민스터신학대학교) ",경기도,용인시,기흥구,"201-11, Dongbaekjukjeon-daero, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea","201-11, Dongbaekjukjeon-daero, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16995,1997-09-11,http://www.wgst.ac.kr/wgst_renew/,정인찬,031-270-6000,031-270-6060,969680.034045769,1917842.7532101,127.15807195761296,37.25898457106197
대학원대학,647.0,합동신학대학원대학교,본교,전문대학원,경기,사립,고등교육법,자유학원,기존,合同神?大?院大?校,Hapdong Theological Seminary,경기도 수원시 영통구 광교중앙로 50 ,"경기도 수원시 영통구 광교중앙로 50 (원천동, 합동신학대학원대학교) ",경기도,수원시,영통구,"50, Gwanggyojungang-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea","50, Gwanggyojungang-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea",16517,1996-12-11,www.hapdong.ac.kr,김학유,031-212-3694,031-212-6204,960440.11042656,1920230.74091034,127.05374588922842,37.28016251253069
대학원대학,654.0,온석대학원대학교,본교,전문대학원,경기,사립,고등교육법,중앙총신학원,기존,溫石大?院大?校,Onseok University,경기도 용인시 처인구 남사면 아곡로96번길 79 ,"경기도 용인시 처인구 남사면 아곡로96번길 79 (아곡리, 중앙신학대학원대학교) ",경기도,용인시,처인구,"79, Agok-ro 96beon-gil, Namsa-myeon, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea","79, Agok-ro 96beon-gil, Namsa-myeon, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea",17117,2000-09-04,www.osu.ac.kr,백성혁,031-339-9015,031-339-9093,970134.085815347,1907066.75742305,127.1636238200336,37.16186492706986
대학원대학,655.0,국제법률경영대학원대학교,본교,전문대학원,경기,사립,고등교육법,국제법률경영학원,기존,??法律??大?院大?校,Transnational Law And Business University ,경기도 고양시 덕양구 내유길 230 ,"경기도 고양시 덕양구 내유길 230 (내유동, 국제법률경영대학원) ",경기도,고양시,덕양구,"230, Naeyu-gil, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea","230, Naeyu-gil, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea",10264,2000-12-27,www.tlbu.ac.kr,유병화,031-960-1018,031-960-1062,944336.406495974,1969870.9883312,126.8683388172099,37.7267516532572
대학원대학,661.0,성서침례대학원대학교,본교,전문대학원,경기,사립,고등교육법,성서침례학원,기존,??浸?大?院大?校,Bible Baptist Theological Seminary,경기도 이천시 대월면 대평로 548-123 ,"경기도 이천시 대월면 대평로 548-123 (장평리, 성서침례대학교) ",경기도,이천시,대월면,"548-123, Daepyeong-ro, Daewol-myeon, Icheon-si, Gyeonggi-do, Republic of Korea","548-123, Daepyeong-ro, Daewol-myeon, Icheon-si, Gyeonggi-do, Republic of Korea",17404,2003-03-01,www.bbts.ac.kr,김택수,031-634-1258,031-634-6086,1002413.84495638,1912287.92603172,127.52720393152084,37.20940356204633
대학원대학,662.0,에스라성경대학원대학교,본교,전문대학원,경기,사립,고등교육법,에스라성경학원,기존,以斯拉???究院,Ezra Bible Institute For Graduate Studies,경기도 고양시 덕양구 대양로285번길 33-7 ,"경기도 고양시 덕양구 대양로285번길 33-7 (고양동, 에스라성경대학원대학교) ",경기도,고양시,덕양구,"33-7, Daeyang-ro 285beon-gil, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea","33-7, Daeyang-ro 285beon-gil, Deogyang-gu, Goyang-si, Gyeonggi-do, Republic of Korea",10273,2003-03-01,www.ezra.ac.kr,정근두,031-962-9196,031-963-1674,946626.456250425,1967247.60420412,126.89451700623502,37.70324390626538
대학원대학,667.0,선학유피대학원대학교,본교,전문대학원,경기,사립,고등교육법,청심학원,기존,鮮鶴天宙和平大學院大學校,Sunhak Universal Peace Graduate University,경기도 가평군 설악면 미사리로 324-211 선학유피대학원대학교,경기도 가평군 설악면 미사리로 324-211 선학유피대학원대학교,경기도,가평군,설악면,"324-211, Misari-ro, Seorak-myeon, Gapyeong-gun, Gyeonggi-do","324-211, Misari-ro, Seorak-myeon, Gapyeong-gun, Gyeonggi-do",12461,2003-10-22,www.sunhakup.ac.kr/,토마스 셀로버 ,031-589-1500,031-589-1559,1003585.94826587,1965435.08950244,127.54067201741135,37.68845463420747
대학원대학,683.0,한국학대학원,본교,일반대학원,경기,특별법법인,한국학중앙연구원육성법,한국학중앙연구원,기존,???中央?究院 ???大?院,"The Graduate School of Korean  Studies, The Academy of Korean  Studies",경기도 성남시 분당구 하오개로 323 ,"경기도 성남시 분당구 하오개로 323 (운중동, 한국학중앙연구원) ",경기도,성남시,분당구,"323, Haogae-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","323, Haogae-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13455,1980-03-01,https://grad.aks.ac.kr/index.do,안병우,031-730-8185,031-730-8189,960361.426135547,1932749.6618586,127.0521889099937,37.3930002206615
대학원,917.0,한경대학교 일반대학원,본교,일반대학원,경기,국립,고등교육법,해당없음,기존,?京大?校 一般大?院,Graduate School,경기도 안성시 중앙로 327 ,"경기도 안성시 중앙로 327 (석정동, 한경대학교) ",경기도,안성시,중앙로,"327, Jungang-ro, Anseong-si, Gyeonggi-do, Republic of Korea","327, Jungang-ro, Anseong-si, Gyeonggi-do, Republic of Korea",17579,2012-03-01,www.hknu.ac.kr,천만영,031-670-5114,031-670-5469,978801.712957205,1890390.70481247,127.26171635841794,37.01178021567634
대학원,918.0,한경대학교 산업대학원,본교,특수대학원,경기,국립,고등교육법,해당없음,기존,?京大?校 ??大?院,The Graduate School Of Technology,경기도 안성시 중앙로 327 ,"경기도 안성시 중앙로 327 (석정동, 한경대학교) ",경기도,안성시,중앙로,"327, Jungang-ro, Anseong-si, Gyeonggi-do, Republic of Korea","327, Jungang-ro, Anseong-si, Gyeonggi-do, Republic of Korea",17579,2012-03-01,www.hknu.ac.kr,천만영,031-670-5114,031-670-5469,978801.712957205,1890390.70481247,127.26171635841794,37.01178021567634
대학원,920.0,한경대학교 국제개발협력대학원,본교,특수대학원,경기,국립,고등교육법,해당없음,기존,?京大?校 ????合作大?院,International Development And Cooperation,경기도 안성시 중앙로 327 ,"경기도 안성시 중앙로 327 (석정동, 한경대학교) ",경기도,안성시,중앙로,"327, Jungang-ro, Anseong-si, Gyeonggi-do, Republic of Korea","327, Jungang-ro, Anseong-si, Gyeonggi-do, Republic of Korea",17579,2012-03-01,www.hknu.ac.kr,천만영,031-670-5114,031-670-5469,978801.712957205,1890390.70481247,127.26171635841794,37.01178021567634
대학원,976.0,가톨릭대학교 대학원,본교,일반대학원,경기,사립,고등교육법,가톨릭학원,기존,加?立大?校 大?院,Graduate School The Catholic University Of Korea,경기도 부천시 원미구 지봉로 43 ,"경기도 부천시 원미구 지봉로 43 (역곡동, 가톨릭대학교성심교정) ",경기도,부천시,원미구,"43, Jibong-ro, Bucheon-si, Gyeonggi-do, Republic of Korea","43, Jibong-ro, Bucheon-si, Gyeonggi-do, Republic of Korea",14662,1995-03-01,www.catholic.ac.kr,박희찬,02-2164-4114,02-2164-4759,938317.711385946,1943204.13723549,126.80229275100588,37.486022078454816
대학원,978.0,가톨릭대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,加?立大?校 ?育大?院,The Graduate School Of Education The Catholic University Of Korea,경기도 부천시 원미구 지봉로 43 ,"경기도 부천시 원미구 지봉로 43 (역곡동, 가톨릭대학교성심교정) ",경기도,부천시,원미구,"43, Jibong-ro, Bucheon-si, Gyeonggi-do, Republic of Korea","43, Jibong-ro, Bucheon-si, Gyeonggi-do, Republic of Korea",14662,1997-11-01,www.catholic.ac.kr,원종철,02)2164-4176,02)2164-4977,938317.711385946,1943204.13723549,126.80229275100588,37.486022078454816
대학원,1005.0,강남대학교 대학원,본교,일반대학원,경기,사립,고등교육법,강남학원,기존,江南大?校大?院,Kangnam Graduate School,경기도 용인시 기흥구 강남로 40 ,"경기도 용인시 기흥구 강남로 40 (구갈동, 강남대학교) ",경기도,용인시,기흥구,"40, Gangnam-ro, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea","40, Gangnam-ro, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16979,1994-12-22,grd.kangnam.ac.kr,곽철완,031-280-3500,031-280-3479,967379.084546747,1919514.32451478,127.1320505750928,37.27397406330759
대학원,1006.0,강남대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,강남학원,기존,江南大?校 ?育大?院,Kangnam Graduate School Of Education,경기도 용인시 기흥구 강남로 40 ,"경기도 용인시 기흥구 강남로 40 (구갈동, 강남대학교) ",경기도,용인시,기흥구,"40, Gangnam-ro, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea","40, Gangnam-ro, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",16979,1999-11-19,grd.kangnam.ac.kr,안귀여루,031-280-3500,031-280-3479,967379.084546747,1919514.32451478,127.1320505750928,37.27397406330759
대학원,1051.0,경기대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,경기학원,기존,京畿大?校 ?育大?院,Graduate School Of Education Kyonggi University,경기도 수원시 영통구 광교산로 154-42 ,"경기도 수원시 영통구 광교산로 154-42 (이의동, 경기대학교) ",경기도,수원시,영통구,"154-42, Gwanggyosan-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea","154-42, Gwanggyosan-ro, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea",16227,1987-11-09,www.kyonggi.ac.kr/KyonggiTpSrv.kgu?cxt=educate,김인규,031-249-9032,031-249-9036,958688.169183276,1922508.59438917,127.0338571019521,37.30061822321413
대학원,1103.0,가천대학교 일반대학원,본교,일반대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大?校 一般大?院,Graduate School Gachon University,경기도 성남시 수정구 성남대로 1342 ,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",경기도,성남시,수정구,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr/major2/ilban/main/index.jsp,최기봉,031-750-5021,031-750-5502,967163.380456674,1939302.90127179,127.12873986369324,37.452334505676696
대학원,1104.0,가천대학교 경영대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大?校 ??大?院,Graduated School Of Business Administration Gachon University,경기도 성남시 수정구 성남대로 1342 ,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",경기도,성남시,수정구,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,윤태화,031-750-5026,031-750-5027,967163.380456674,1939302.90127179,127.12873986369324,37.452334505676696
대학원,1106.0,가천대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大?校 ?育大?院,Graduate School Of Education Gachon University,경기도 성남시 수정구 성남대로 1342 ,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",경기도,성남시,수정구,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,조석훈,031-750-5567,031-750-5665,967163.380456674,1939302.90127179,127.12873986369324,37.452334505676696
대학원,1117.0,가천대학교 사회정책대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大?校 社?政策大?院,Graduate School Of Social Policy Gachon University,경기도 성남시 수정구 성남대로 1342 ,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",경기도,성남시,수정구,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,이희선,031-750-5031,031-750-5667,967163.380456674,1939302.90127179,127.12873986369324,37.452334505676696
대학원,1124.0,가천대학교 특수치료대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大?校 特殊治?大?院,Graduate School Of Professional Therapy Gachon University,경기도 성남시 수정구 성남대로 1342 ,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",경기도,성남시,수정구,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,송양민,031-750-8897,031-750-8837,967163.380456674,1939302.90127179,127.12873986369324,37.452334505676696
대학원,1142.0,경희대학교 국제대학원,본교,전문대학원,경기,사립,고등교육법,경희학원,기존,?熙大?校 ??大?院,Kyung Hee University Graduate School of Pan-Pacific International Studies,경기도 용인시 기흥구 덕영대로 1732 ,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) ",경기도,용인시,기흥구,"26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",17104,1997-12-22,gsp.khu.ac.kr,김준엽,031-201-2146~9,031-204-8120,963137.814868827,1915958.0245791,127.08438817775853,37.24175993530317
대학원,1150.0,경희대학교 테크노경영대학원,본교,특수대학원,경기,사립,고등교육법,경희학원,기존,?熙大?校 技???大?院,Kyung Hee University Graduate School of Technology Management,경기도 용인시 기흥구 덕영대로 1732 ,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) ",경기도,용인시,기흥구,"26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",17104,1987-11-09,khwb.khu.ac.kr, ,031-201-2132,031-201-2777,963137.814868827,1915958.0245791,127.08438817775853,37.24175993530317
대학원,1152.0,경희대학교 평화복지대학원,본교,특수대학원,경기,사립,고등교육법,경희학원,기존,?熙大?校 平和福祉大?院,Kyung Hee University Graduate Institute of Peace Studies,경기도 남양주시 진접읍 광릉수목원로 195 ,"경기도 남양주시 진접읍 광릉수목원로 195 (부평리, 경희대학교평화복지대학원) ",경기도,남양주시,진접읍,"26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",12001,1984-09-25,gip.khu.ac.kr,권기붕,031-570-7014,031-528-7630,972392.401856719,1972222.46500193,127.18661765540747,37.74922189765704
대학원,1154.0,경희대학교 체육대학원,본교,전문대학원,경기,사립,고등교육법,경희학원,기존,?熙大?校 ?育大?院,Kyung Hee University Graduate School of Physical Education,경기도 용인시 기흥구 덕영대로 1732 ,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) ",경기도,용인시,기흥구,"26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",17104,2000-07-24,gradsport.khu.ac.kr,송종국,031-201-3741,031-201-3743,963137.814868827,1915958.0245791,127.08438817775853,37.24175993530317
대학원,1157.0,경희대학교 동서의학대학원,본교,전문대학원,경기,사립,고등교육법,경희학원,기존,?熙大?校 ?西??大?院,Kyung Hee University Graduate School of East-West Medical Science,경기도 용인시 기흥구 덕영대로 1732 ,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) ",경기도,용인시,기흥구,"26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",17104,1999-09-01,gsm.khu.ac.kr/,이정민,031-201-2743~5,031-204-8119,963137.814868827,1915958.0245791,127.08438817775853,37.24175993530317
대학원,1159.0,경희대학교 아트퓨전디자인대학원,본교,특수대학원,경기,사립,고등교육법,경희학원,기존,?熙大?校 融合????大?院,Kyung Hee University Graduate School of Art and Fusion Design,경기도 용인시 기흥구 덕영대로 1732 ,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) ",경기도,용인시,기흥구,"26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",17104,2000-07-18,afd.khu.ac.kr,김학민,031-201-2166,031-204-8127,963137.814868827,1915958.0245791,127.08438817775853,37.24175993530317
